article_id,current_slug,proposed_slug,current_url,proposed_url,problem_type,collision_status,redirect_required
0ef6ac67-a6b5-4be1-9162-517eb191c957,sec-charges-38-entities-with-filing-false-credentials-to-pose-as-u-s-adv-mu30918a,sec-charges-38-entities-with-filing-false-credentials-to-pose-as-u-s-adv,https://www.tradeflock.net/news/sec-charges-38-entities-with-filing-false-credentials-to-pose-as-u-s-adv-mu30918a,https://www.tradeflock.net/news/sec-charges-38-entities-with-filing-false-credentials-to-pose-as-u-s-adv,content_key_suffix,OK,yes
e07bb9e4-6d6c-4cd6-86fb-955792bcfefd,sec-charges-boiler-room-operator-andrew-spaventa-and-three-entities-in-7-mu34yugn,sec-charges-boiler-room-operator-andrew-spaventa-and-three-entities-in-7,https://www.tradeflock.net/news/sec-charges-boiler-room-operator-andrew-spaventa-and-three-entities-in-7-mu34yugn,https://www.tradeflock.net/news/sec-charges-boiler-room-operator-andrew-spaventa-and-three-entities-in-7,content_key_suffix,OK,yes
c7c889e6-e682-440f-9661-0aebe3bae7a1,sec-charges-founder-ernest-ossei-boateng-and-new-jersey-firms-in-16-mill-mtx2zi9l,sec-charges-founder-ernest-ossei-boateng-and-new-jersey-firms-in-16-mill,https://www.tradeflock.net/news/sec-charges-founder-ernest-ossei-boateng-and-new-jersey-firms-in-16-mill-mtx2zi9l,https://www.tradeflock.net/news/sec-charges-founder-ernest-ossei-boateng-and-new-jersey-firms-in-16-mill,content_key_suffix,OK,yes
15b602ae-7bfd-45c6-83c4-b2665481a439,sec-charges-private-fund-adviser-adit-ventures-management-and-ceo-eric-m-mu36kcpb,sec-charges-private-fund-adviser-adit-ventures-management-and-ceo-eric-m,https://www.tradeflock.net/news/sec-charges-private-fund-adviser-adit-ventures-management-and-ceo-eric-m-mu36kcpb,https://www.tradeflock.net/news/sec-charges-private-fund-adviser-adit-ventures-management-and-ceo-eric-m,content_key_suffix,OK,yes
4227853c-398e-4dac-932e-3595b3857b3f,sec-charges-san-francisco-bay-area-private-fund-executives-in-multimilli-mu2tdjcb,sec-charges-san-francisco-bay-area-private-fund-executives-in-multimilli,https://www.tradeflock.net/news/sec-charges-san-francisco-bay-area-private-fund-executives-in-multimilli-mu2tdjcb,https://www.tradeflock.net/news/sec-charges-san-francisco-bay-area-private-fund-executives-in-multimilli,content_key_suffix,OK,yes
a2b0769c-cc71-4f6b-83a5-783a19a9146c,sec-charges-toms-river-trio-in-alleged-47-million-affinity-fraud-targeti-mu360vo0,sec-charges-toms-river-trio-in-alleged-47-million-affinity-fraud-targeti,https://www.tradeflock.net/news/sec-charges-toms-river-trio-in-alleged-47-million-affinity-fraud-targeti-mu360vo0,https://www.tradeflock.net/news/sec-charges-toms-river-trio-in-alleged-47-million-affinity-fraud-targeti,content_key_suffix,OK,yes
26bfefbc-bfce-464a-8d77-1727b06e9611,sec-establishes-financial-reporting-and-accounting-unit-within-enforceme-mu386mhd,sec-establishes-financial-reporting-and-accounting-unit-within-enforceme,https://www.tradeflock.net/news/sec-establishes-financial-reporting-and-accounting-unit-within-enforceme-mu386mhd,https://www.tradeflock.net/news/sec-establishes-financial-reporting-and-accounting-unit-within-enforceme,content_key_suffix,OK,yes
37cda00f-af1e-4a81-a3a6-c203274ffe68,sec-grants-exemptive-relief-from-specific-inline-xbrl-filing-requirement-mu1j40cl,sec-grants-exemptive-relief-from-specific-inline-xbrl-filing-requirement,https://www.tradeflock.net/news/sec-grants-exemptive-relief-from-specific-inline-xbrl-filing-requirement-mu1j40cl,https://www.tradeflock.net/news/sec-grants-exemptive-relief-from-specific-inline-xbrl-filing-requirement,content_key_suffix,OK,yes
b641cf07-7d75-4107-acf7-91c434825b46,sec-office-of-municipal-securities-updates-faqs-for-registration-of-muni-mu4bxr4o,sec-office-of-municipal-securities-updates-faqs-for-registration-of-muni,https://www.tradeflock.net/news/sec-office-of-municipal-securities-updates-faqs-for-registration-of-muni-mu4bxr4o,https://www.tradeflock.net/news/sec-office-of-municipal-securities-updates-faqs-for-registration-of-muni,content_key_suffix,OK,yes
6b6d20d4-a698-4529-bd94-3a2426e631b2,sec-proposes-adding-european-union-debt-obligations-to-exchange-act-rule-mu2yhf3x,sec-proposes-adding-european-union-debt-obligations-to-exchange-act-rule,https://www.tradeflock.net/news/sec-proposes-adding-european-union-debt-obligations-to-exchange-act-rule-mu2yhf3x,https://www.tradeflock.net/news/sec-proposes-adding-european-union-debt-obligations-to-exchange-act-rule,content_key_suffix,OK,yes
5ede6845-c10f-4ed0-bfa6-10d75ee51ef2,sec-proposes-regulation-e-delivery-to-modernize-investor-disclosure-dist-mu47qb24,sec-proposes-regulation-e-delivery-to-modernize-investor-disclosure-dist,https://www.tradeflock.net/news/sec-proposes-regulation-e-delivery-to-modernize-investor-disclosure-dist-mu47qb24,https://www.tradeflock.net/news/sec-proposes-regulation-e-delivery-to-modernize-investor-disclosure-dist,content_key_suffix,OK,yes
c546105c-b246-4dd1-b310-003a15aa681e,sec-proposes-rescission-of-political-contribution-rule-for-investment-ad-mu1sqzbq,sec-proposes-rescission-of-political-contribution-rule-for-investment-ad,https://www.tradeflock.net/news/sec-proposes-rescission-of-political-contribution-rule-for-investment-ad-mu1sqzbq,https://www.tradeflock.net/news/sec-proposes-rescission-of-political-contribution-rule-for-investment-ad,content_key_suffix,OK,yes
ea947f14-c279-41ae-9a28-33ef750c9824,sec-proposes-rescission-of-shareholder-proposal-rule-and-proxy-reforms-mu46jbfr,sec-proposes-rescission-of-shareholder-proposal-rule-and-proxy-reforms,https://www.tradeflock.net/news/sec-proposes-rescission-of-shareholder-proposal-rule-and-proxy-reforms-mu46jbfr,https://www.tradeflock.net/news/sec-proposes-rescission-of-shareholder-proposal-rule-and-proxy-reforms,content_key_suffix,OK,yes
8969656c-3127-421a-8316-55e113904a4a,sec-proposes-to-modernize-rules-and-forms-for-registered-transfer-agents-mu2ugtqf,sec-proposes-to-modernize-rules-and-forms-for-registered-transfer-agents,https://www.tradeflock.net/news/sec-proposes-to-modernize-rules-and-forms-for-registered-transfer-agents-mu2ugtqf,https://www.tradeflock.net/news/sec-proposes-to-modernize-rules-and-forms-for-registered-transfer-agents,content_key_suffix,OK,yes
381b70d3-98ea-4bbf-963c-2793f28750e5,sec-publishes-45th-annual-small-business-forum-report-to-congress-on-cap-mu39lv0w,sec-publishes-45th-annual-small-business-forum-report-to-congress-on-cap,https://www.tradeflock.net/news/sec-publishes-45th-annual-small-business-forum-report-to-congress-on-cap-mu39lv0w,https://www.tradeflock.net/news/sec-publishes-45th-annual-small-business-forum-report-to-congress-on-cap,content_key_suffix,OK,yes
4dcf2063-97b2-4d13-b477-dab06141e450,senate-cloture-vote-on-clarity-act-fails-dealing-regulatory-blow-to-cryp-mu32a0ph,senate-cloture-vote-on-clarity-act-fails-dealing-regulatory-blow-to-cryp,https://www.tradeflock.net/news/senate-cloture-vote-on-clarity-act-fails-dealing-regulatory-blow-to-cryp-mu32a0ph,https://www.tradeflock.net/news/senate-cloture-vote-on-clarity-act-fails-dealing-regulatory-blow-to-cryp,content_key_suffix,OK,yes
114791bd-ba0f-4f46-9059-b331175528da,silicon-carbide-lines-stay-sold-out-as-ev-and-grid-inver-dig22l,silicon-carbide-lines-stay-sold-out-as-ev-and-grid-inver,https://www.tradeflock.net/news/silicon-carbide-lines-stay-sold-out-as-ev-and-grid-inver-dig22l,https://www.tradeflock.net/news/silicon-carbide-lines-stay-sold-out-as-ev-and-grid-inver,content_key_suffix,OK,yes
e6319587-a9e7-438c-a38f-511e00dc866e,small-modular-reactors-attract-offtake-letters-but-const-1lc0zi,small-modular-reactors-attract-offtake-letters-but-const,https://www.tradeflock.net/news/small-modular-reactors-attract-offtake-letters-but-const-1lc0zi,https://www.tradeflock.net/news/small-modular-reactors-attract-offtake-letters-but-const,content_key_suffix,OK,yes
735c4ae7-6e03-4a20-bfc4-b711e12fed9b,sopra-steria-and-dynatrace-launch-specialized-european-observability-pra-mu38q95b,sopra-steria-and-dynatrace-launch-specialized-european-observability-pra,https://www.tradeflock.net/news/sopra-steria-and-dynatrace-launch-specialized-european-observability-pra-mu38q95b,https://www.tradeflock.net/news/sopra-steria-and-dynatrace-launch-specialized-european-observability-pra,content_key_suffix,OK,yes
206a5a6d-d3b2-40c5-91f0-fd657d697255,south-korea-semiconductor-exports-triple-year-over-year-raising-concentr-mu1q1k7h,south-korea-semiconductor-exports-triple-year-over-year-raising-concentr,https://www.tradeflock.net/news/south-korea-semiconductor-exports-triple-year-over-year-raising-concentr-mu1q1k7h,https://www.tradeflock.net/news/south-korea-semiconductor-exports-triple-year-over-year-raising-concentr,content_key_suffix,OK,yes
a27f8572-b83d-496e-8edb-a2c95bcc7536,sovereign-ai-clouds-in-europe-bid-against-u-s-hyperscale-hc8qb1,sovereign-ai-clouds-in-europe-bid-against-u-s-hyperscale,https://www.tradeflock.net/news/sovereign-ai-clouds-in-europe-bid-against-u-s-hyperscale-hc8qb1,https://www.tradeflock.net/news/sovereign-ai-clouds-in-europe-bid-against-u-s-hyperscale,content_key_suffix,OK,yes
fe045e8d-790f-426d-b7d8-d2682246e715,st-ubli-expands-boscon-connector-portfolio-with-protective-caps-and-pane-mu1gj4z7,st-ubli-expands-boscon-connector-portfolio-with-protective-caps-and-pane,https://www.tradeflock.net/news/st-ubli-expands-boscon-connector-portfolio-with-protective-caps-and-pane-mu1gj4z7,https://www.tradeflock.net/news/st-ubli-expands-boscon-connector-portfolio-with-protective-caps-and-pane,content_key_suffix,OK,yes
2e6889f0-54a4-4a65-807e-dacdb0c3def7,starbucks-ceo-brian-niccol-says-next-stage-of-turnaround-focuses-on-cafe-mtwymun3,starbucks-ceo-brian-niccol-says-next-stage-of-turnaround-focuses-on-cafe,https://www.tradeflock.net/news/starbucks-ceo-brian-niccol-says-next-stage-of-turnaround-focuses-on-cafe-mtwymun3,https://www.tradeflock.net/news/starbucks-ceo-brian-niccol-says-next-stage-of-turnaround-focuses-on-cafe,content_key_suffix,OK,yes
430538ab-d86e-4ffd-89ec-e470630619e1,stocks-making-the-biggest-moves-premarket-peloton-interactive-roivant-sc-mu1kxqx1,stocks-making-the-biggest-moves-premarket-peloton-interactive-roivant-sc,https://www.tradeflock.net/news/stocks-making-the-biggest-moves-premarket-peloton-interactive-roivant-sc-mu1kxqx1,https://www.tradeflock.net/news/stocks-making-the-biggest-moves-premarket-peloton-interactive-roivant-sc,content_key_suffix,OK,yes
2d4c7cbf-4e98-421a-aa45-3e79d98d0450,sugar-outperforms-broader-equities-as-global-supply-outlook-deteriorates-mu1rpr12,sugar-outperforms-broader-equities-as-global-supply-outlook-deteriorates,https://www.tradeflock.net/news/sugar-outperforms-broader-equities-as-global-supply-outlook-deteriorates-mu1rpr12,https://www.tradeflock.net/news/sugar-outperforms-broader-equities-as-global-supply-outlook-deteriorates,content_key_suffix,OK,yes
f4128994-b4e3-4416-9fb7-1c2cb15dcd7c,texas-grid-operators-warn-that-ai-campuses-need-dispatch-2j77vu,texas-grid-operators-warn-that-ai-campuses-need-dispatch,https://www.tradeflock.net/news/texas-grid-operators-warn-that-ai-campuses-need-dispatch-2j77vu,https://www.tradeflock.net/news/texas-grid-operators-warn-that-ai-campuses-need-dispatch,content_key_suffix,OK,yes
d593eaef-1db7-4b69-be5c-9a7ac8a75c78,the-ai-graveyard-techcrunch-tracks-the-startups-and-projects-that-missed-mu386ho2,the-ai-graveyard-techcrunch-tracks-the-startups-and-projects-that-missed,https://www.tradeflock.net/news/the-ai-graveyard-techcrunch-tracks-the-startups-and-projects-that-missed-mu386ho2,https://www.tradeflock.net/news/the-ai-graveyard-techcrunch-tracks-the-startups-and-projects-that-missed,content_key_suffix,OK,yes
f7f06a25-768f-4b5a-8059-c9452d251f41,the-dollar-s-quiet-rally-is-squeezing-emerging-market-bo-kbugt8,the-dollar-s-quiet-rally-is-squeezing-emerging-market-bo,https://www.tradeflock.net/news/the-dollar-s-quiet-rally-is-squeezing-emerging-market-bo-kbugt8,https://www.tradeflock.net/news/the-dollar-s-quiet-rally-is-squeezing-emerging-market-bo,content_key_suffix,OK,yes
72004e69-be40-4d23-baa2-fbd766ecc2ff,the-ipo-window-cracks-open-for-fintech-but-valuations-re-362dgf,the-ipo-window-cracks-open-for-fintech-but-valuations-re,https://www.tradeflock.net/news/the-ipo-window-cracks-open-for-fintech-but-valuations-re-362dgf,https://www.tradeflock.net/news/the-ipo-window-cracks-open-for-fintech-but-valuations-re,content_key_suffix,OK,yes
9a63e5ad-5346-4102-be3a-8daeedc5730d,this-is-a-test-post-mu2gnvjs,this-is-a-test-post,https://www.tradeflock.net/news/this-is-a-test-post-mu2gnvjs,https://www.tradeflock.net/news/this-is-a-test-post,content_key_suffix,OK,yes
1daa9577-66a9-44a8-adc4-5fc4f9a25aec,threads-rolls-out-new-discovery-and-management-tools-for-podcasters-mu474z1v,threads-rolls-out-new-discovery-and-management-tools-for-podcasters,https://www.tradeflock.net/news/threads-rolls-out-new-discovery-and-management-tools-for-podcasters-mu474z1v,https://www.tradeflock.net/news/threads-rolls-out-new-discovery-and-management-tools-for-podcasters,content_key_suffix,OK,yes
95150fdc-ad53-48bf-bbb0-2b65f32928dd,totalctrl-launches-business-operations-platform-to-consolidate-enterpris-mu433zda,totalctrl-launches-business-operations-platform-to-consolidate-enterpris,https://www.tradeflock.net/news/totalctrl-launches-business-operations-platform-to-consolidate-enterpris-mu433zda,https://www.tradeflock.net/news/totalctrl-launches-business-operations-platform-to-consolidate-enterpris,content_key_suffix,OK,yes
43b84f95-baed-4bc6-bdb0-07a0973257cb,transport-companies-sound-alarm-as-diesel-prices-hit-record-6-31-per-gal-mu4cwfru,transport-companies-sound-alarm-as-diesel-prices-hit-record-6-31-per-gal,https://www.tradeflock.net/news/transport-companies-sound-alarm-as-diesel-prices-hit-record-6-31-per-gal-mu4cwfru,https://www.tradeflock.net/news/transport-companies-sound-alarm-as-diesel-prices-hit-record-6-31-per-gal,content_key_suffix,OK,yes
293add76-b45e-4ce1-8d40-4332e33f8f60,treon-inc-launches-treon-iq-industrial-ai-platform-for-automated-mainten-mu397q8m,treon-inc-launches-treon-iq-industrial-ai-platform-for-automated-mainten,https://www.tradeflock.net/news/treon-inc-launches-treon-iq-industrial-ai-platform-for-automated-mainten-mu397q8m,https://www.tradeflock.net/news/treon-inc-launches-treon-iq-industrial-ai-platform-for-automated-mainten,content_key_suffix,OK,yes
e4dcdcd9-e8a6-4129-88d5-4f962544c6af,trezor-confirms-email-provider-data-breach-exposing-hundreds-of-thousand-mtx1xrc4,trezor-confirms-email-provider-data-breach-exposing-hundreds-of-thousand,https://www.tradeflock.net/news/trezor-confirms-email-provider-data-breach-exposing-hundreds-of-thousand-mtx1xrc4,https://www.tradeflock.net/news/trezor-confirms-email-provider-data-breach-exposing-hundreds-of-thousand,content_key_suffix,OK,yes
499ee540-d183-47cd-bef6-981b6714ee14,trump-administration-argues-private-sector-must-solve-ai-threats-as-crit-mu2zmro2,trump-administration-argues-private-sector-must-solve-ai-threats-as-crit,https://www.tradeflock.net/news/trump-administration-argues-private-sector-must-solve-ai-threats-as-crit-mu2zmro2,https://www.tradeflock.net/news/trump-administration-argues-private-sector-must-solve-ai-threats-as-crit,content_key_suffix,OK,yes
023de787-ff18-4dee-ab26-e5b287422dc6,trump-dismisses-ai-extinction-risks-as-openai-and-anthropic-insiders-urg-mtwz5mav,trump-dismisses-ai-extinction-risks-as-openai-and-anthropic-insiders-urg,https://www.tradeflock.net/news/trump-dismisses-ai-extinction-risks-as-openai-and-anthropic-insiders-urg-mtwz5mav,https://www.tradeflock.net/news/trump-dismisses-ai-extinction-risks-as-openai-and-anthropic-insiders-urg,content_key_suffix,OK,yes
d0cd21f8-df76-4df9-8411-2f4d50a28d1f,trump-phones-nvidia-s-huang-at-all-in-summit-calls-data-center-oppositio-mu1td31q,trump-phones-nvidia-s-huang-at-all-in-summit-calls-data-center-oppositio,https://www.tradeflock.net/news/trump-phones-nvidia-s-huang-at-all-in-summit-calls-data-center-oppositio-mu1td31q,https://www.tradeflock.net/news/trump-phones-nvidia-s-huang-at-all-in-summit-calls-data-center-oppositio,content_key_suffix,OK,yes
2cada408-03a5-47cf-9f6a-d2e10e9036ff,trump-promoted-freedom-fuel-stations-sold-gas-a-distributor-says-went-un-mtxby0lv,trump-promoted-freedom-fuel-stations-sold-gas-a-distributor-says-went-un,https://www.tradeflock.net/news/trump-promoted-freedom-fuel-stations-sold-gas-a-distributor-says-went-un-mtxby0lv,https://www.tradeflock.net/news/trump-promoted-freedom-fuel-stations-sold-gas-a-distributor-says-went-un,content_key_suffix,OK,yes
fbee74ab-217f-4ee9-850a-07608aa6fdad,trump-turns-up-the-heat-on-warsh-as-fed-rate-hike-looms-mtxgs2ap,trump-turns-up-the-heat-on-warsh-as-fed-rate-hike-looms,https://www.tradeflock.net/news/trump-turns-up-the-heat-on-warsh-as-fed-rate-hike-looms-mtxgs2ap,https://www.tradeflock.net/news/trump-turns-up-the-heat-on-warsh-as-fed-rate-hike-looms,content_key_suffix,OK,yes
2a8c0abe-75b4-4cb4-8163-e667e3c43e0f,tsmc-s-arizona-ramp-hinges-on-specialty-chemicals-not-ju-3iqv1c,tsmc-s-arizona-ramp-hinges-on-specialty-chemicals-not-ju,https://www.tradeflock.net/news/tsmc-s-arizona-ramp-hinges-on-specialty-chemicals-not-ju-3iqv1c,https://www.tradeflock.net/news/tsmc-s-arizona-ramp-hinges-on-specialty-chemicals-not-ju,content_key_suffix,OK,yes
72c95e97-b7e0-4b4e-811d-2888d6dc4657,turkish-habit-of-stashing-gold-under-the-pillow-hurts-economy-government-mu43vbkt,turkish-habit-of-stashing-gold-under-the-pillow-hurts-economy-government,https://www.tradeflock.net/news/turkish-habit-of-stashing-gold-under-the-pillow-hurts-economy-government-mu43vbkt,https://www.tradeflock.net/news/turkish-habit-of-stashing-gold-under-the-pillow-hurts-economy-government,content_key_suffix,OK,yes
2c3111a2-47f2-4978-9b4f-784c33de836f,u-s-and-uk-regulators-test-cross-border-ccp-resolution-frameworks-mtx5kps2,u-s-and-uk-regulators-test-cross-border-ccp-resolution-frameworks,https://www.tradeflock.net/news/u-s-and-uk-regulators-test-cross-border-ccp-resolution-frameworks-mtx5kps2,https://www.tradeflock.net/news/u-s-and-uk-regulators-test-cross-border-ccp-resolution-frameworks,content_key_suffix,OK,yes
ab3863e4-a666-40c4-b84f-19ef59d52987,u-s-approves-more-chip-equipment-export-licenses-for-allied-fabs-mtvvdh1r,u-s-approves-more-chip-equipment-export-licenses-for-allied-fabs,https://www.tradeflock.net/news/u-s-approves-more-chip-equipment-export-licenses-for-allied-fabs-mtvvdh1r,https://www.tradeflock.net/news/u-s-approves-more-chip-equipment-export-licenses-for-allied-fabs,content_key_suffix,OK,yes
9f04b58b-3cc9-4940-8fe8-efc8c74605e5,u-s-approves-more-export-licenses-for-chip-equipment-bound-for-allied-fa-mtvvb2hx,u-s-approves-more-export-licenses-for-chip-equipment-bound-for-allied-fa,https://www.tradeflock.net/news/u-s-approves-more-export-licenses-for-chip-equipment-bound-for-allied-fa-mtvvb2hx,https://www.tradeflock.net/news/u-s-approves-more-export-licenses-for-chip-equipment-bound-for-allied-fa,content_key_suffix,OK,yes
a4656acb-1734-491d-9907-09d813c54de2,u-s-chip-equipment-export-licenses-rise-for-allied-fabs-in-japan-netherl-mtvt34c3,u-s-chip-equipment-export-licenses-rise-for-allied-fabs-in-japan-netherl,https://www.tradeflock.net/news/u-s-chip-equipment-export-licenses-rise-for-allied-fabs-in-japan-netherl-mtvt34c3,https://www.tradeflock.net/news/u-s-chip-equipment-export-licenses-rise-for-allied-fabs-in-japan-netherl,content_key_suffix,OK,yes
c50d978f-0c59-484b-8e19-53a1068a66e0,u-s-chip-toolmakers-gain-momentum-as-export-licenses-for-allied-fabs-sur-mtvw97s9,u-s-chip-toolmakers-gain-momentum-as-export-licenses-for-allied-fabs-sur,https://www.tradeflock.net/news/u-s-chip-toolmakers-gain-momentum-as-export-licenses-for-allied-fabs-sur-mtvw97s9,https://www.tradeflock.net/news/u-s-chip-toolmakers-gain-momentum-as-export-licenses-for-allied-fabs-sur,content_key_suffix,OK,yes
420b3890-5337-412e-a79f-143f039bcc00,u-s-chipmakers-confront-historic-labor-shortage-turn-to-university-partn-mu5gml7f,u-s-chipmakers-confront-historic-labor-shortage-turn-to-university-partn,https://www.tradeflock.net/news/u-s-chipmakers-confront-historic-labor-shortage-turn-to-university-partn-mu5gml7f,https://www.tradeflock.net/news/u-s-chipmakers-confront-historic-labor-shortage-turn-to-university-partn,content_key_suffix,OK,yes
5c14d24f-3018-420d-bca5-7a6d763a65d7,u-s-export-licenses-surge-for-semiconductor-gear-bound-for-allied-fabs-mtvugf5v,u-s-export-licenses-surge-for-semiconductor-gear-bound-for-allied-fabs,https://www.tradeflock.net/news/u-s-export-licenses-surge-for-semiconductor-gear-bound-for-allied-fabs-mtvugf5v,https://www.tradeflock.net/news/u-s-export-licenses-surge-for-semiconductor-gear-bound-for-allied-fabs,content_key_suffix,OK,yes
55c3485c-76af-44e8-9201-40b9dcdcf795,u-s-households-face-1-700-cost-burden-from-oil-and-rate-spikes-tied-to-i-mu474u4d,u-s-households-face-1-700-cost-burden-from-oil-and-rate-spikes-tied-to-i,https://www.tradeflock.net/news/u-s-households-face-1-700-cost-burden-from-oil-and-rate-spikes-tied-to-i-mu474u4d,https://www.tradeflock.net/news/u-s-households-face-1-700-cost-burden-from-oil-and-rate-spikes-tied-to-i,content_key_suffix,OK,yes
6b41a6ff-fa2b-4d4a-810c-fc1239a34baa,u-s-payrolls-rose-162-000-in-august-beating-expectations-as-unemployment-mtxjuvfn,u-s-payrolls-rose-162-000-in-august-beating-expectations-as-unemployment-mtxjuvf,https://www.tradeflock.net/news/u-s-payrolls-rose-162-000-in-august-beating-expectations-as-unemployment-mtxjuvfn,https://www.tradeflock.net/news/u-s-payrolls-rose-162-000-in-august-beating-expectations-as-unemployment-mtxjuvf,content_key_suffix,OK,yes
8ccdab95-2f09-4687-8bd5-fa131a19e4da,uk-inflation-rises-to-3-1-in-august-on-higher-energy-costs-mu40251p,uk-inflation-rises-to-3-1-in-august-on-higher-energy-costs,https://www.tradeflock.net/news/uk-inflation-rises-to-3-1-in-august-on-higher-energy-costs-mu40251p,https://www.tradeflock.net/news/uk-inflation-rises-to-3-1-in-august-on-higher-energy-costs,content_key_suffix,OK,yes
fbd44feb-7bbf-4e66-b285-7f8e4d5bf326,un-warns-of-supersized-el-ni-o-threatening-global-economy-and-supply-cha-mu1p1rou,un-warns-of-supersized-el-ni-o-threatening-global-economy-and-supply-cha,https://www.tradeflock.net/news/un-warns-of-supersized-el-ni-o-threatening-global-economy-and-supply-cha-mu1p1rou,https://www.tradeflock.net/news/un-warns-of-supersized-el-ni-o-threatening-global-economy-and-supply-cha,content_key_suffix,OK,yes
a170dad3-0017-4b5c-974e-5e8618cd0502,university-of-phoenix-reports-98-employer-satisfaction-in-harris-poll-su-mu1ql2m4,university-of-phoenix-reports-98-employer-satisfaction-in-harris-poll-su,https://www.tradeflock.net/news/university-of-phoenix-reports-98-employer-satisfaction-in-harris-poll-su-mu1ql2m4,https://www.tradeflock.net/news/university-of-phoenix-reports-98-employer-satisfaction-in-harris-poll-su,content_key_suffix,OK,yes
f77c2a9b-b487-49ac-b961-ce3bb08016bf,us-chip-equipment-makers-see-jump-in-export-licenses-for-allied-fabs-mtvyeh2v,us-chip-equipment-makers-see-jump-in-export-licenses-for-allied-fabs,https://www.tradeflock.net/news/us-chip-equipment-makers-see-jump-in-export-licenses-for-allied-fabs-mtvyeh2v,https://www.tradeflock.net/news/us-chip-equipment-makers-see-jump-in-export-licenses-for-allied-fabs,content_key_suffix,OK,yes
43050fbd-a040-4c92-92e0-42d90710fac9,us-chip-equipment-makers-see-surge-in-export-licenses-for-allied-fabs-mtvzx5ce,us-chip-equipment-makers-see-surge-in-export-licenses-for-allied-fabs,https://www.tradeflock.net/news/us-chip-equipment-makers-see-surge-in-export-licenses-for-allied-fabs-mtvzx5ce,https://www.tradeflock.net/news/us-chip-equipment-makers-see-surge-in-export-licenses-for-allied-fabs,content_key_suffix,OK,yes
c9fcfdb6-5b9c-4bbd-be6f-8b7406b0f2dc,us-diesel-prices-surpass-6-a-gallon-as-iran-conflict-disrupts-global-sup-mtwuci0w,us-diesel-prices-surpass-6-a-gallon-as-iran-conflict-disrupts-global-sup,https://www.tradeflock.net/news/us-diesel-prices-surpass-6-a-gallon-as-iran-conflict-disrupts-global-sup-mtwuci0w,https://www.tradeflock.net/news/us-diesel-prices-surpass-6-a-gallon-as-iran-conflict-disrupts-global-sup,content_key_suffix,OK,yes
609061de-2af9-4681-849a-3527a2444ecc,us-house-approves-bipartisan-legislation-to-require-standard-am-radio-in-mu4oo6hv,us-house-approves-bipartisan-legislation-to-require-standard-am-radio-in,https://www.tradeflock.net/news/us-house-approves-bipartisan-legislation-to-require-standard-am-radio-in-mu4oo6hv,https://www.tradeflock.net/news/us-house-approves-bipartisan-legislation-to-require-standard-am-radio-in,content_key_suffix,OK,yes
28a93362-fc85-44e4-b601-f91ed57d3d3d,utility-scale-batteries-win-the-interconnection-race-tha-kr5oyx,utility-scale-batteries-win-the-interconnection-race-tha,https://www.tradeflock.net/news/utility-scale-batteries-win-the-interconnection-race-tha-kr5oyx,https://www.tradeflock.net/news/utility-scale-batteries-win-the-interconnection-race-tha,content_key_suffix,OK,yes
9db44c54-bd0b-4fd6-939a-59231572d01b,ventura-music-festival-schedules-pacific-jazz-orchestra-for-quincy-jones-mu4n0ome,ventura-music-festival-schedules-pacific-jazz-orchestra-for-quincy-jones,https://www.tradeflock.net/news/ventura-music-festival-schedules-pacific-jazz-orchestra-for-quincy-jones-mu4n0ome,https://www.tradeflock.net/news/ventura-music-festival-schedules-pacific-jazz-orchestra-for-quincy-jones,content_key_suffix,OK,yes
ca1d08fd-2d7e-4490-acea-2a330d5146f9,venture-debt-lenders-tighten-after-a-cluster-of-ai-adjac-hn7dhw,venture-debt-lenders-tighten-after-a-cluster-of-ai-adjac,https://www.tradeflock.net/news/venture-debt-lenders-tighten-after-a-cluster-of-ai-adjac-hn7dhw,https://www.tradeflock.net/news/venture-debt-lenders-tighten-after-a-cluster-of-ai-adjac,content_key_suffix,OK,yes
293d5ae6-3bb7-45cd-854c-fb2b161e29e0,wallace-global-fund-to-spend-its-entire-endowment-to-zero-in-radical-phi-mu49r92x,wallace-global-fund-to-spend-its-entire-endowment-to-zero-in-radical-phi,https://www.tradeflock.net/news/wallace-global-fund-to-spend-its-entire-endowment-to-zero-in-radical-phi-mu49r92x,https://www.tradeflock.net/news/wallace-global-fund-to-spend-its-entire-endowment-to-zero-in-radical-phi,content_key_suffix,OK,yes
470dd797-2b81-43a9-9a5e-766a6f29ed3b,washington-ai-regulation-debate-divides-tech-leaders-into-two-camps-mu35ea40,washington-ai-regulation-debate-divides-tech-leaders-into-two-camps,https://www.tradeflock.net/news/washington-ai-regulation-debate-divides-tech-leaders-into-two-camps-mu35ea40,https://www.tradeflock.net/news/washington-ai-regulation-debate-divides-tech-leaders-into-two-camps,content_key_suffix,OK,yes
038fa0df-966f-4800-885d-1ac907cdc588,white-house-vets-candidates-for-key-cftc-vacancies-amid-clarity-act-talk-mu1mzj21,white-house-vets-candidates-for-key-cftc-vacancies-amid-clarity-act-talk,https://www.tradeflock.net/news/white-house-vets-candidates-for-key-cftc-vacancies-amid-clarity-act-talk-mu1mzj21,https://www.tradeflock.net/news/white-house-vets-candidates-for-key-cftc-vacancies-amid-clarity-act-talk,content_key_suffix,OK,yes
